Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
BroadcastNewsProcess&Producing,10469,BRC,429,3,Undergraduate ,3,,2:15 pm - 3:10 pm,M,Lanigan Hall 20,Spring2021,Lecture,Michael J  Riecke,30
Teaching Mathematics,11977,CED,330,4,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Shineman Center 170,Spring2021,Lecture,Alicia K.  Pizzuto,30
Teaching Mathematics,10159,CED,330,5,Undergraduate ,3,,2:40 pm - 4:00 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Jean E  Hallagan,30
Teaching Mathematics,10158,CED,330,6,Undergraduate ,3,,4:30 pm - 5:50 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Jean E  Hallagan,30
Teaching Science & Technology,10734,CED,340,7,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Eric   Olson,30
Field Placement III,10144,CED,393,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Student Teaching,Joan   Gujarati,30
Integrated Childhood Methods,10143,CED,394,2,Undergraduate ,3,,4:00 pm - 6:00 pm,TR,"100% web, no face to face ",Spring2021,Recitation or Discussion,Joan   Gujarati,30
Field Exp.B:Planning/Teaching,14032,CED,553,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Activity,Doreen L  Mazzye,30
Survey of Chemistry,10303,CHE,101,4,Undergraduate ,3,,3:30 pm - 4:25 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Whalmany L  Ounkham,30
General Chemistry,10638,CHE,111,5,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Whalmany L  Ounkham,30
Laboratory (for Che 111),10641,CHE,113,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Laboratory,Casey C  Raymond,30
General Chem II,12705,CHE,212,7,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Whalmany L  Ounkham,30
General Chem II,10306,CHE,212,1,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Jeffery A.  Schneider,30
Laboratory (for Che 212),14644,CHE,214,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Laboratory,Casey C  Raymond,30
Environmental Science,14175,CHE,300,3,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Thomas M  Brown,30
Organic Chemistry II,11526,CHE,332,4,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Matthew S  Baker,30
Physical Chemistry II,10308,CHE,342,5,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Martha   Bruch,30
Comp Physical Chem Lab,13648,CHE,343,6,Undergraduate ,3,,1:00 pm - 4:55 pm,T,"100% web, no face to face ",Spring2021,Laboratory,Martha   Bruch,30
Comp Physical Chem Lab,14635,CHE,343,7,Undergraduate ,3,,1:00 pm - 4:55 pm,W,"100% web, no face to face ",Spring2021,Laboratory,Martha   Bruch,30
Introductory Biochemistry,10301,CHE,360,1,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Julia   Koeppe,30
Intro Biochemistry Lab,14638,CHE,363,2,Undergraduate ,3,,2:40 pm - 5:35 pm,T,"100% web, no face to face ",Spring2021,Laboratory,Julia   Koeppe,30
Intro Biochemistry Lab,14639,CHE,363,3,Undergraduate ,3,,2:15 pm - 4:10 pm,W,"100% web, no face to face ",Spring2021,Laboratory,Julia   Koeppe,30
Biochemistry II,10295,CHE,462,4,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Kestutis G  Bendinskas,30
Advanced Biochemistry,10296,CHE,562,5,Graduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Kestutis G  Bendinskas,30
T:STBC: Biotechnolgy,14174,CHE,569,6,Graduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Kestutis G  Bendinskas,30
Intro to Cognitive Science,11019,COG,166,7,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Leigh   Bacher,30
Program/Knowledge Representati,14607,COG,241,1,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Aleksandar V  Pantaleev,30
"Brains, Minds, & Consciousness",10229,COG,266,2,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,John K  Lindstedt,30
GenerativeProcess&AbstractMach,11670,COG,356,3,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Craig   Graci,30
Computer Models ofLangRep&Proc,10713,COG,376,4,Undergraduate ,3,,3:30 pm - 4:50 pm,MW,"100% web, no face to face ",Spring2021,Lecture,John K  Lindstedt,30
Foundations Of Communication,11377,COM,100,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Heidi   Bulk,30
Foundations Of Communication,13670,COM,100,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Denise   Casey,30
Critical Thinking/Public Speak,11586,COM,210,7,Undergraduate ,3,,4:35 pm - 7:15 pm,M,"100% web, no face to face ",Spring2021,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11582,COM,210,1,Undergraduate ,3,,4:35 pm - 7:15 pm,T,"100% web, no face to face ",Spring2021,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,10471,COM,210,2,Undergraduate ,3,,7:10 pm - 8:30 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Judith Ann  Roberts,30
Strategic Communication in Bus,11382,COM,211,3,Undergraduate ,3,,3:30 pm - 4:50 pm,MW,"100% web, no face to face ",Spring2021,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11594,COM,211,4,Undergraduate ,3,,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Spring2021,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11730,COM,211,5,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Judith Ann  Roberts,30
Interpersonal Communication,11728,COM,212,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Katherine   Thweatt,30
Interpersonal Communication,11383,COM,212,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Jill M  Ennis,30
Interpersonal Communication,10984,COM,212,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Jill M  Ennis,30
Communication Theories,10985,COM,301,2,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Andrea J  Vickery,30
Communication Theories,11595,COM,301,3,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Andrea J  Vickery,30
Message Criticism,10782,COM,302,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Heidi   Bulk,30
Message Criticism,11727,COM,302,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Heidi   Bulk,30
Persuasion,13682,COM,360,6,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Christine M  Hirsch,30
Rhetoric of Film,13677,COM,375,7,Undergraduate ,3,,10:30 am - 11:25 am,MW,"100% web, no face to face ",Spring2021,Seminar,Jessica K  Reeher,30
Communication Research Methods,13681,COM,403,1,Undergraduate ,3,,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Andrea J  Vickery,30
Gender and Communication,14296,COM,421,2,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Jessica K  Reeher,30
Communication/Service Learning,12031,COM,490,3,Undergraduate ,3,,3:30 pm - 4:50 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Jennifer   Knapp,30
Strategic CommunicationSeminar,13352,COM,595,4,Graduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Jenny   Rosenberg,30
Intro to Family,10053,CPS,391,5,Undergraduate ,3,,3:30 pm - 6:15 pm,M,"100% web, no face to face ",Spring2021,Lecture,Stephanie Arleen  DeMarsh Gamboa,30
Intro to Family,13285,CPS,391,6,Undergraduate ,3,,3:30 pm - 6:15 pm,W,"100% web, no face to face ",Spring2021,Lecture,Stephanie Arleen  DeMarsh Gamboa,30
"T:Race, gender and class issue",14611,CPS,395,7,Undergraduate ,3,,1:00 pm - 3:55 pm,T,"100% web, no face to face ",Spring2021,Lecture,Barbara   Streets,30
"Race, Gender & Class Issues",10055,CPS,502,1,Graduate ,3,,1:00 pm - 3:55 pm,T,"100% web, no face to face ",Spring2021,Seminar,Tiphanie   Gonzalez,30
Psych Found,Development,10056,,2,Graduate ,3,,11:45 am - 2:30 pm,M,"100% web, no face to face ",Spring2021,Lecture,Jason   Duffy,30
Psy Fnd: Psychopathology,11141,CPS,505,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Daniel   McManus,30
Psychologcl Fndtns,Learning,10057,,4,Graduate ,3,,4:30 pm - 7:00 pm,M,"100% web, no face to face ",Spring2021,Lecture,Carlo   Cuccaro,30
Found. Mental Health Coun,10989,CPS,508,5,Graduate ,3,,6:00 pm - 9:00 pm,R,"100% web, no face to face ",Spring2021,Lecture,Sarah F  Spiegelhoff,30
Prof.Orient/Ethics MH Counsel,12723,CPS,509,6,Graduate ,3,,4:30 pm - 7:00 pm,W,"100% web, no face to face ",Spring2021,Lecture,Tiphanie   Gonzalez,30
Practicum in Counseling,10059,CPS,511,7,Graduate ,3,,3:30 pm - 5:30 pm,M,"100% web, no face to face ",Spring2021,Practicum,Jason   Duffy,30
Practicum in Counseling,12976,CPS,511,1,Graduate ,3,,12:00 pm - 3:00 pm,M,"100% web, no face to face ",Spring2021,Lecture,Barbara   Streets,30
Practicum in Counseling,10058,CPS,511,2,Graduate ,3,,9:00 am - 12:00 pm,T,"100% web, no face to face ",Spring2021,Practicum,Barbara   Streets,30
Prac. Mental Health Counseling,13422,CPS,512,3,Graduate ,3,,1:00 pm - 3:45 pm,W,"100% web, no face to face ",Spring2021,Lecture,Jason   Duffy,30
Prac. Mental Health Counseling,11121,CPS,512,4,Graduate ,3,,5:30 pm - 8:15 pm,T,"100% web, no face to face ",Spring2021,Lecture,Sarah F  Spiegelhoff,30
Prac. MH Counsel/Subust. Abuse,11122,CPS,513,5,Graduate ,3,,5:30 pm - 8:15 pm,T,"100% web, no face to face ",Spring2021,Practicum,Sarah F  Spiegelhoff,30
Internship Mental Health Couns,11291,CPS,515,6,Graduate ,3,,6:00 pm - 9:00 pm,W,"100% web, no face to face ",Spring2021,Internship,Ann   Canastra,30
Intern:Alcohol/Substance Couns,10791,CPS,516,7,Graduate ,3,,6:00 pm - 9:00 pm,W,"100% web, no face to face ",Spring2021,Internship,Ann   Canastra,30
Intro to Family Systems,11142,CPS,591,1,Graduate ,3,,9:40 am - 12:25 pm,T,"100% web, no face to face ",Spring2021,Lecture,Tiphanie   Gonzalez,30
Prof. Problems in School Psych,14254,CPS,609,2,Graduate ,3,,4:30 pm - 7:15 pm,W,"100% web, no face to face ",Spring2021,Lecture,John M.  Garruto,30
Advanced Practicum in Sch Psy,12720,CPS,614,3,Graduate ,3,,9:30 am - 12:15 pm,T,"100% web, no face to face ",Spring2021,Activity,James L  McDougal,30
Advanced Practicum in Sch Psy,12981,CPS,614,4,Graduate ,3,,9:30 am - 12:15 pm,T,"100% web, no face to face ",Spring2021,Seminar,James L  McDougal,30
Intro to Criminal Justice,13839,CRJ,101,5,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Diane Marie  Brand,30
History of Policing in America,14588,CRJ,205,6,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Marthinus   Koen,30
Introduction to Policing,13824,CRJ,210,7,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Diane Marie  Brand,30
Crime Theories & Victimization,14379,CRJ,333,1,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Marthinus   Koen,30
Intro to Criminal Law,13825,CRJ,365,2,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Diane Marie  Brand,30
Terrorism and Homeland Securit,13823,CRJ,383,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,William   Jones,30
Research Methods CRJ,13843,CRJ,387,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Celinet   Duran,30
Research Methods CRJ,14325,CRJ,387,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Celinet   Duran,30
Research Methods CRJ,14208,CRJ,387,6,Undergraduate ,3,,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Marthinus   Koen,30
Screenwriting: Introductory,10586,CRW,201,7,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Juliet A  Giglio,30
Poetry Writing: Introductory,10339,CRW,205,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Soma Mei Sheng   Frazier,30
Poetry Writing: Introductory,11077,CRW,205,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Soma Mei Sheng   Frazier,30
Fiction Writing: Introductory,11662,CRW,206,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Laura A  Halferty,30
Creative Nonfiction Writing: I,10361,CRW,208,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Laura A  Halferty,30
Creative Nonfiction Writing: I,10739,CRW,208,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Jessie Rose  Moore,30
Creative Nonfiction Writing: I,13304,CRW,208,6,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Donna M  Steiner,30
Screenwriting: Intermediate,10662,CRW,301,7,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Juliet A  Giglio,30
Poetry Writing: Intermediate,11660,CRW,305,1,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Seminar,Stephanie Sue  Pritchard,30
Fiction Writing: Intermediate,10348,CRW,306,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Robert T.  O'Connor,30
Creative Nonfiction Writ: Inte,10799,CRW,308,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Christopher S  Citro,30
Digital Storytelling,14273,CRW,313,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Soma Mei Sheng   Frazier,30
T:Form/Theory of Genres:Horror,14276,CRW,330,5,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Michael   Raicht,30
S:The History of Comics,12806,CRW,395,6,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Michael   Raicht,30
Screenwriting: Advanced,13305,CRW,401,7,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Juliet A  Giglio,30
Poetry Writing: Advanced,10800,CRW,405,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Christopher S  Citro,30
Fiction Writing: Advanced,10349,CRW,406,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Seminar,Robert T.  O'Connor,30
Tools for Computing,10223,CSC,101,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Robert A.  Zuber,30
BUS Info System&Computing Tool,11275,CSC,102,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,James   Patridge,30
BUS Info System&Computing Tool,10674,CSC,102,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,James   Patridge,30
BUS Info System&Computing Tool,11274,CSC,102,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Michael L  Smith,30
Comp Tools/Info Lit for EDU,10773,CSC,103,7,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Richard   Baier,30
Comp Tools/Info Lit for EDU,10771,CSC,103,1,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Richard   Baier,30
Comp Tools/Info Lit for EDU,10772,CSC,103,2,Undergraduate ,3,,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Qing   Zhang,30
Int To Prog & Prog Language,10230,CSC,120,3,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Tamaike   Brown,30
Principles Of Programming-Lab,10224,CSC,212,4,Undergraduate ,3,,8:00 am - 8:55 am,R,"100% web, no face to face ",Spring2021,Laboratory,Craig   Graci,30
Principles Of Programming,10235,CSC,212,5,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Daniel Ray  Schlegel,30
Principles Of Programming-Lab,10231,CSC,212,6,Undergraduate ,3,,11:20 am - 12:15 pm,R,"100% web, no face to face ",Spring2021,Laboratory,Aleksandar V  Pantaleev,30
Computer Orgnztn & Programming,10817,CSC,222,7,Undergraduate ,3,,9:40 am - 12:25 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Mustafa   Ayad,30
Abst Data Types&Prog Methods,12892,CSC,241,1,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Aleksandar V  Pantaleev,30
Numerical Methods,10221,CSC,320,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Zheng   Hao,30
Systems Programming,11790,CSC,322,3,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Aleksandar V  Pantaleev,30
Programming Languages,10673,CSC,344,4,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Daniel Ray  Schlegel,30
Web Services,14212,CSC,435,5,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Aleksandar V  Pantaleev,30
Software/Safety Require Engine,12833,CSC,436,6,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Seminar,Bastian   Tenbergen,30
Software Design,11098,CSC,480,7,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Bastian   Tenbergen,30
Intro to Cinema Production,11178,CSS,235,1,Undergraduate ,3,,6:00 pm - 9:00 pm,W,"100% web, no face to face ",Spring2021,Lecture,Tiffany L  Deater,30
Beginning Ballet Technique,14711,DNC,118,2,Undergraduate ,3,,9:40 am - 11:00 am,TR,Lee Hall 300,Spring2021,Lecture,Ligia R  Pinheiro,30
Intermed. Jazz Dance Technique,14707,DNC,216,3,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Brett   Bogardus,30
Electric Circuits,13221,ECE,211,4,Undergraduate ,3,,10:30 am - 12:20 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Sungeun   Kim,30
Digital Systems,11026,ECE,271,5,Undergraduate ,3,,9:40 am - 12:25 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Mustafa   Ayad,30
Microelectronic Circuits,12697,ECE,314,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Studio,Adrian   Ieta,30
Power Circuits and Systems,13652,ECE,321,7,Undergraduate ,3,,1:00 pm - 2:50 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Hui   Zhang,30
Electromagnetics,13651,ECE,344,1,Undergraduate ,3,,3:30 pm - 4:25 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Sungeun   Kim,30
Control Systems,13223,ECE,365,2,Undergraduate ,3,,10:30 am - 12:20 pm,MWF,"100% web, no face to face ",Spring2021,Studio,Hui   Zhang,30
Microprocessor Applications,11312,ECE,375,3,Undergraduate ,3,,2:40 pm - 5:25 pm,TR,"100% web, no face to face ",Spring2021,Studio,Mustafa   Ayad,30
Communications Systems,13653,ECE,454,4,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Studio,Mario   Bkassiny,30
Communications Systems Lab,13654,ECE,454,5,Undergraduate ,3,,2:40 pm - 5:25 pm,T,"100% web, no face to face ",Spring2021,Laboratory,Mario   Bkassiny,30
Capstone Design Proposal,12924,ECE,491,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Marianne   Hromalik,30
Principles of Microeconomics,10207,ECO,101,7,Undergraduate ,3,,5:10 pm - 6:30 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Said   Atri,30
Principles of Microeconomics,10215,ECO,101,1,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Svetlana   Beilfuss,30
Principles of Microeconomics,11504,ECO,101,2,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Svetlana   Beilfuss,30
Principles of Microeconomics,10214,ECO,101,3,Undergraduate ,3,,8:00 am - 8:55 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Glenn   Graham,30
Principles of Microeconomics,10213,ECO,101,4,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Mihai   Paraschiv,30
Prin of Macroeconomics,10948,ECO,200,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Brian   Dempsey,30
Prin of Macroeconomics,10211,ECO,200,6,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Elizabeth A  Schmitt,30
Intermediate Macro Theory,10210,ECO,300,7,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Glenn   Graham,30
Introduction To Econometrics,11052,ECO,312,,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,John   Kane,30
Money And Banking,11314,ECO,340,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Brian   Dempsey,30
Money And Banking,11501,ECO,340,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Brian   Dempsey,30
International Trade,12643,ECO,344,3,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Mihai   Paraschiv,30
Intro to Labor Economics,11503,ECO,350,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Svetlana   Beilfuss,30
Comparative & International ED,11991,EDU,114,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Namrata   Sharma,30
Comparative & International ED,10903,EDU,114,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Namrata   Sharma,30
HIS of EDU in US since 1865,11348,EDU,210,7,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Robert   Chalwell,30
HIS of EDU in US since 1865,11995,EDU,210,1,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,13396,EDU,210,2,Undergraduate ,3,,4:30 pm - 7:30 pm,R,"100% web, no face to face ",Spring2021,Lecture,Bryon Kieth  Wilcox,30
Elected Field Experience,10560,EDU,300,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Activity,Amanda   Fenlon,30
Elected Field Experience,10561,EDU,300,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Activity,Amanda   Fenlon,30
Elected Field Experience,10562,EDU,300,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Activity,Sandra L  Kyle,30
"School,Pedagogy&Social Justice",13237,EDU,301,6,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Bonita   Hampton,30
Field Placement I,10128,EDU,303,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Activity,Eric   Olson,30
Culturally Relevant Teaching,11976,EDU,380,1,Undergraduate ,3,,11:10 am - 12:40 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,11351,EDU,380,2,Undergraduate ,3,,4:30 pm - 7:30 pm,W,"100% web, no face to face ",Spring2021,Lecture,Alfred   Frederick,30
Teach Eng Lang Learn,12862,EDU,383,3,Undergraduate ,3,,4:30 pm - 7:30 pm,M,"100% web, no face to face ",Spring2021,Lecture,Anne   Fairbrother,30
Professionalism&Social Justice,10135,EDU,430,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Practicum,David Paul  Parisian,30
Professionalism&Social Justice,10140,EDU,430,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Practicum,David Paul  Parisian,30
Professionalism&Social Justice,11542,EDU,430,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Practicum,David Paul  Parisian,30
Critical Pedagogy,13003,EDU,500,7,Graduate ,3,,5:00 pm - 8:00 pm,M,"100% web, no face to face ",Spring2021,Tutorial,Tania   Ramalho,30
Foundatn of Educationl Inquiry,10148,EDU,501,1,Graduate ,3,,4:30 pm - 7:30 pm,R,"100% web, no face to face ",Spring2021,Lecture,Alfred   Frederick,30
Tech for Professional Developm,10597,EDU,506,2,Graduate ,3,,4:30 pm - 7:30 pm,W,"100% web, no face to face ",Spring2021,Recitation or Discussion,Harrison   Yang,30
Educ of Diverse Populations,10138,EDU,514,3,Graduate ,3,,4:30 pm - 7:30 pm,W,"100% web, no face to face ",Spring2021,Lecture,Alfred   Frederick,30
Cont Pro Develop thro Research,10598,EDU,516,4,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Dennis   Parsons,30
Professionalism&Social Justice,11996,EDU,530,5,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,David Paul  Parisian,30
TeachENG Lang Learn Across Cur,12863,EDU,583,6,Graduate ,3,,4:30 pm - 7:30 pm,M,"100% web, no face to face ",Spring2021,Lecture,Anne   Fairbrother,30
Composition I,10327,ENG,101,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Anthony J  Caputa,30
Composition I,11369,ENG,101,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Anthony J  Caputa,30
Composition II,10329,ENG,102,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Emily   Kirch,30
